0,30,10.101960784313725,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,28,10.101960784313725,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,28,10.090196078431372,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,28,10.101960784313725,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,28,10.101960784313725,0.0,0,0
1,29,10.094117647058823,0.0,0,0
2,28,10.098039215686274,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,29,10.101960784313725,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.08235294117647,0.0,0,0
3,29,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,29,10.098039215686274,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,28,10.098039215686274,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.094117647058823,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,28,10.101960784313725,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,29,10.090196078431372,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,29,10.101960784313725,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,28,10.086274509803921,0.0,0,0
1,29,10.098039215686274,0.0,0,0
2,28,10.101960784313725,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,29,10.101960784313725,0.0,0,0
1,29,10.098039215686274,0.0,0,0
2,29,10.098039215686274,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,29,10.098039215686274,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.094117647058823,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,30,10.094117647058823,0.0,0,0
0,28,10.098039215686274,0.0,0,0
1,29,10.101960784313725,0.0,0,0
2,29,10.098039215686274,0.0,0,0
3,28,10.098039215686274,0.0,0,0
0,29,10.094117647058823,0.0,0,0
1,28,10.094117647058823,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,29,10.101960784313725,0.0,0,0
0,28,10.098039215686274,0.0,0,0
1,29,10.101960784313725,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,28,10.101960784313725,0.0,0,0
1,30,10.094117647058823,0.0,0,0
2,29,10.094117647058823,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,29,10.098039215686274,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,30,10.090196078431372,0.0,0,0
0,29,10.101960784313725,0.0,0,0
1,30,10.094117647058823,0.0,0,0
2,28,10.098039215686274,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,28,10.101960784313725,0.0,0,0
1,29,10.090196078431372,0.0,0,0
2,28,10.094117647058823,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,30,10.08235294117647,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,5,11.0,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,29,10.101960784313725,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,28,10.098039215686274,0.0,0,0
0,30,10.098039215686274,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,29,10.098039215686274,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,28,10.101960784313725,0.0,0,0
1,29,10.101960784313725,0.0,0,0
2,28,10.098039215686274,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,28,10.101960784313725,0.0,0,0
1,30,10.090196078431372,0.0,0,0
2,29,10.098039215686274,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,30,10.094117647058823,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,28,10.098039215686274,0.0,0,0
0,30,10.094117647058823,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,30,10.094117647058823,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,30,10.094117647058823,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,30,10.086274509803921,0.0,0,0
1,30,10.094117647058823,0.0,0,0
2,28,10.101960784313725,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,28,10.101960784313725,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,29,10.098039215686274,0.0,0,0
1,30,10.094117647058823,0.0,0,0
2,28,10.101960784313725,0.0,0,0
3,29,10.101960784313725,0.0,0,0
0,28,10.090196078431372,0.0,0,0
1,30,10.094117647058823,0.0,0,0
2,28,10.094117647058823,0.0,0,1159847699385804555886444283243642204398948066105753600
3,30,10.090196078431372,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,29,10.101960784313725,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,28,11.0,85196.8,524288,37414441915671114706014331717536845303191873100185600
2,30,10.098039215686274,0.0,0,0
3,255,11.0,1.0453474311811229e+40,11150372599265311570767859136324180752990208,10783978666860255917866806034807852269454857769016228992441444099686400
0,30,10.101960784313725,0.0,0,0
1,65,11.0,0.0,0,662929865148937011200
2,30,10.094117647058823,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,30,10.098039215686274,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,28,10.094117647058823,527765581332.48,985162418487296,63382530011411470074835160268800
3,30,10.101960784313725,0.0,0,0
0,29,10.101960784313725,0.0,321983252457970267980162614165504,6151454740732422881877208578586545104704967935362154964596184150420385012121600
1,30,10.098039215686274,0.0,0,0
2,28,10.101960784313725,0.0,0,36779892980781332600600328651607420406849738932406452224000
3,30,10.098039215686274,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,29,10.094117647058823,0.0,0,0
2,30,10.094117647058823,0.0,0,0
3,29,10.098039215686274,0.0,0,0
0,30,10.094117647058823,0.0,0,0
1,84,11.0,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,30,10.098039215686274,0.0,0,0
1,30,10.094117647058823,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,29,10.098039215686274,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,29,10.101960784313725,0.0,0,0
3,30,10.094117647058823,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,30,10.094117647058823,0.0,0,0
0,28,10.098039215686274,0.0,0,0
1,30,10.094117647058823,0.0,0,0
2,21,11.0,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,29,10.098039215686274,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,143,11.0,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,30,10.098039215686274,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,30,10.094117647058823,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,28,10.098039215686274,0.0,0,0
0,30,10.098039215686274,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,29,10.101960784313725,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,30,10.094117647058823,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,30,10.094117647058823,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,30,10.094117647058823,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,28,10.094117647058823,0.0,0,0
3,30,10.08235294117647,0.0,0,0
0,28,10.094117647058823,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,29,10.094117647058823,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,30,10.094117647058823,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,28,10.094117647058823,0.0,0,0
2,29,10.101960784313725,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,29,10.094117647058823,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,30,10.094117647058823,0.0,0,0
3,28,10.098039215686274,0.0,0,0
0,30,10.098039215686274,0.0,0,0
1,28,10.098039215686274,0.0,0,0
2,30,10.090196078431372,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,30,10.098039215686274,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,30,10.098039215686274,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.094117647058823,0.0,0,0
3,220,11.0,35.84,0,0
0,30,10.101960784313725,0.0,0,0
1,29,11.0,2293.76,9984,0
2,30,10.098039215686274,0.0,0,0
3,60,11.0,169737107537.92,175921860444160,0
0,30,10.094117647058823,0.0,0,0
1,30,10.098039215686274,0.0,13902646925568235509121024,49112611421844310222438400
2,30,10.098039215686274,0.0,0,0
3,30,10.098039215686274,3.219832524579703e+30,349871565662991314813090084683776,30223145490365729367654400
0,30,10.101960784313725,0.0,0,0
1,30,10.172549019607843,4.376521245211635e+42,14460639464672200943339567317420421914034176,1115037259926531157076785913632418075299020800
2,28,10.098039215686274,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,103,11.0,1.1150372599265312e+41,200867255532373784442745261542645325315275374222849104412672,22937600
1,30,10.101960784313725,0.0,0,0
2,207,11.0,1.1150372599265312e+41,0,6871947673600
3,30,10.101960784313725,0.0,0,0
0,31,10.101960784313725,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,31,11.0,0.0,11150372599265311570767859136324180752990208,321387608851798055108392418468232520504440598756558567060275200
3,30,10.101960784313725,0.0,0,0
0,29,11.0,7.961793239654814e+51,11150372599265311570767859136324180752990208,1115037259926531157076785913632418075299020800
1,28,10.098039215686274,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,94,11.0,3.022314549036573e+21,1852673427797059126777135760139006525652319754650249024631321344126610074238976,22937600
0,30,10.098039215686274,0.0,0,0
1,94,11.0,3.022314549036573e+21,15530601742336,4398046511104000
2,30,10.101960784313725,0.0,0,0
3,94,11.0,1.157920892373162e+75,229376,537600
0,30,10.101960784313725,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,29,10.101960784313725,0.0,0,218143106950758400
3,28,10.094117647058823,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,29,10.101960784313725,0.0,0,128793300983188107192065045666201600
2,30,10.101960784313725,0.0,0,0
3,239,11.0,640.0,0,0
0,30,10.101960784313725,0.0,0,0
1,28,10.098039215686274,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,29,10.101960784313725,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,29,10.101960784313725,0.0,0,0
3,28,10.094117647058823,0.0,0,0
0,29,10.101960784313725,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,28,10.098039215686274,0.0,0,0
0,30,10.094117647058823,0.0,0,0
1,28,10.094117647058823,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,29,10.098039215686274,0.0,0,0
2,28,10.098039215686274,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,29,10.098039215686274,0.0,0,0
1,28,10.094117647058823,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,28,10.098039215686274,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.094117647058823,0.0,0,0
3,30,10.094117647058823,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,29,10.098039215686274,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,28,10.094117647058823,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,28,10.098039215686274,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,28,10.094117647058823,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,29,10.101960784313725,0.0,0,0
0,28,10.094117647058823,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,28,10.094117647058823,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,28,10.101960784313725,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,28,10.086274509803921,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,28,10.101960784313725,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,28,10.098039215686274,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,28,10.094117647058823,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,28,10.094117647058823,0.0,0,0
1,30,10.094117647058823,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,30,10.098039215686274,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,29,10.101960784313725,0.0,0,0
0,28,10.101960784313725,0.0,0,0
1,30,10.098039215686274,0.0,0,0
2,28,10.101960784313725,0.0,0,0
3,30,10.094117647058823,0.0,0,0
0,28,10.101960784313725,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,30,10.101960784313725,0.0,0,0
0,28,10.086274509803921,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,30,10.101960784313725,0.0,0,0
3,28,10.094117647058823,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,28,10.090196078431372,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,28,10.101960784313725,0.0,0,0
0,30,10.101960784313725,0.0,0,0
1,28,10.101960784313725,0.0,0,0
2,30,10.098039215686274,0.0,0,0
3,30,10.098039215686274,0.0,0,0
0,28,10.094117647058823,0.0,0,0
1,30,10.101960784313725,0.0,0,0
2,38,10.0,0.0,0,707810610380800
3,30,10.101960784313725,0.0,0,3298534883328000
0,28,10.101960784313725,0.0,0,0
1,30,10.098039215686274,0.0,0,26120877838748876800
2,28,10.098039215686274,0.0,0,0
3,30,10.098039215686274,0.0,30786325577728,42535295865117307932921825928971026432000
0,28,10.101960784313725,0.0,0,0
1,30,10.098039215686274,0.0,1015808,1455870763822594415440429675792793724437802166074422067200
2,30,10.07843137254902,0.0,31316040428038179134574555985608704,6926923254988800
3,28,10.098039215686274,0.0,0,0
0,30,10.094117647058823,2375.68,9216,0
1,39,10.0,0.0,0,1264438371942400
2,30,10.172549019607843,4.376521245211635e+42,11760158600787633297294226432841909387919360,1115037259926531157076785913632418075299020800
3,28,10.094117647058823,0.0,0,0
0,30,11.0,3.258432873180055e+21,302231454903657293676544,30223145490365729367654400
1,28,10.101960784313725,0.0,0,0
2,254,11.0,184.32,2048,7555786372591432341913600
3,28,10.101960784313725,0.0,0,0
0,87,11.0,163.84,16384,68056473384187692692674921486353642291200
1,5,11.0,0.0,0,0
2,28,10.098039215686274,0.0,0,0
3,223,11.0,5242.88,524288,5653910607290829854666552002377339250647948470001980665989139844136383283200
0,28,10.101960784313725,0.0,0,0
1,253,11.0,778.24,16384,10531229166855718669791802768367043231889509540054911125431097753600
2,28,10.094117647058823,0.0,0,0
3,29,11.0,2.7301181229090136e+19,35184372088832,819200
0,28,10.101960784313725,0.0,0,0
1,29,10.172549019607843,1.4204878380471892e+23,24064,1197262141301475670592458614961179049702139939205939200
2,28,10.101960784313725,0.0,0,0
